Material;Qtd.  UM registro; Montante em MI ;Departamento;Mês
800717;-6;-425,51;DTM;4
800717;-9;-638,27;DTM;4
800959;-20;-2.184,52;DIT;4
801064;-100;-258,43;DIT;4
400011;-1;-104,75;DTE;5
400011;-12;-1.257,01;DIT;5
400072;-5;-21.972,83;DIT;5
400130;-2;-5,97;DTM;5
400140;-120;-971,88;DTM;5
400140;-4;-32,4;DTM;5
400193;-2;-59,3;DTE;5
400193;-1;-29,65;DTM;5
400221;-1;-2.131,24;DTM;5
400224;-2;-3.235,76;DTE;5
400224;-3;-4.853,64;DTE;5
400224;-15;-24.268,19;DIT;5
400224;-1;-1.617,88;DTM;5
400224;-1;-1.617,88;DTE;5
400288;-1;-13.909,59;DTM;5
400288;-1;-13.909,59;DTM;5
400307;-89;-564,54;DTM;5
400366;-2;-23,24;DTM;5
400366;-2;-23,24;DTM;5
400375;-120;-865,06;DTM;5
400434;-150;-4.229,86;DIT;5
400474;-100;-2.783,33;DIT;5
400487;-140;-7.671,55;DTM;5
400487;-90;-4.931,71;DTM;5
400487;-115;-6.301,63;DTM;5
400487;-155;-8.493,50;DTM;5
400506;-6;-58,98;DTE;5
400506;-5;-49,15;DTE;5
400506;-5;-49,15;DTE;5
400518;-3;-28,3;DTM;5
400545;-1;-16,2;DTM;5
400545;-1;-16,2;DTM;5
400594;-70;-6.662,72;DIT;5
400594;-3;-285,54;DTM;5
400594;-6;-571,09;DTM;5
400594;-7;-666,27;DTE;5
400594;-7;-666,27;DTE;5
400665;-6;-142,1;DTE;5
400673;-44;-61;DTM;5
400673;-2;-2,77;DTM;5
400708;-2;-12,68;DTE;5
400708;-9;-57,06;DTE;5
400708;-50;-316,99;DTE;5
400708;-13;-82,42;DTM;5
400708;-15;-95,1;DTM;5
400708;-300;-1.901,93;DTM;5
400790;-4;-84,18;DTM;5
400790;-8;-168,35;DTE;5
400790;-2;-42,09;DTM;5
400790;-8;-168,35;DTE;5
400805;-3;-16,72;DTM;5
400809;-4;-6,51;DTE;5
400813;-2;-3,49;DTM;5
400813;-10;-17,47;DTM;5
400813;-2;-3,49;DTE;5
400813;-2;-3,49;DTM;5
400813;-5;-8,73;DTE;5
400827;-13;-37,26;DTE;5
400827;-36;-103,19;DTE;5
400827;-16;-45,86;DTE;5
400827;-1;-2,87;DTE;5
400827;-11;-31,53;DTE;5
400906;-4;-396,35;DTE;5
400906;-4;-396,35;DTE;5
400906;-2;-198,17;DTM;5
400906;-1;-99,09;DTM;5
400930;-12;-32,78;DTM;5
400930;-4;-10,93;DTE;5
400930;-50;-136,58;DIT;5
400942;-1;-4,68;DTM;5
400955;-4;-16,84;DTE;5
400955;-2;-8,42;DTM;5
400968;-10;-19.668,99;DIT;5
400968;-4;-7.867,59;DIT;5
400974;-8;-19,61;DTE;5
400974;-12;-29,41;DTM;5
401033;-4;-89,91;DTE;5
401036;-89;-1.914,62;DTE;5
401088;-1;-2,18;DTM;5
401102;-2;-2,66;DTM;5
401108;-11;-25,73;DTM;5
401116;-3;-109,64;DTM;5
401116;-3;-109,64;DTE;5
401127;-1;-2.002,02;DTE;5
401127;-2;-4.023,28;DTE;5
401127;-10;-20.221,77;DIT;5
401127;-1;-2.002,02;DTE;5
401131;-8;-104,24;DTM;5
401131;-19;-247,58;DTE;5
401131;-7;-91,21;DTE;5
401131;-2;-26,06;DTM;5
401131;-16;-208,49;DTM;5
401131;-1;-13,03;DTE;5
401239;-2;-47,69;DTE;5
401239;-8;-190,77;DTM;5
401252;-1;-3.564,05;DTE;5
401296;-2;-4.429,87;DTE;5
401318;-2;-4.717,06;DIT;5
401318;-5;-11.792,65;DIT;5
401360;-2;-3.310,63;DIT;5
401360;-5;-8.276,57;DIT;5
401403;-2;-20,03;DTM;5
401471;-4;-133,72;DTM;5
401485;-4;-571,06;DTM;5
401489;-2;-11,63;DTE;5
401566;-2;-44,72;DTE;5
401566;-2;-44,72;DTM;5
401566;-3;-67,08;DTM;5
401566;-9;-201,25;DTE;5
401566;-3;-67,08;DTE;5
401620;-1;-2,91;DTM;5
401686;-1;-11,9;DTM;5
401753;-1;-7,16;DTM;5
401753;-2;-14,32;DTM;5
401857;-3;-980,31;DTE;5
401857;-20;-6.535,38;DIT;5
401857;-1;-326,77;DTE;5
401870;-14;-14,23;DTE;5
401888;-3;-91,04;DTE;5
401927;-3;-60,52;DTE;5
401927;-3;-60,52;DTE;5
401927;-2;-40,34;DTM;5
401927;-3;-60,52;DTM;5
401937;-1;-3,38;DTE;5
401987;-2;-34.193,73;DIT;5
402026;-10;-245,08;DIT;5
402065;-3;-47,26;DTM;5
402065;-2;-31,5;DTE;5
402081;-6;-584,19;DTM;5
402081;-8;-778,91;DTM;5
402081;-6;-584,19;DTM;5
402081;-6;-584,19;DTM;5
402105;-4;-196,75;DTM;5
402105;-4;-196,75;DTM;5
402105;-8;-393,51;DTM;5
402105;-4;-196,75;DTM;5
402111;-3;-16,77;DTM;5
402111;-6;-33,55;DTE;5
402127;-4;-17,6;DTE;5
402127;-2;-8,8;DTM;5
402127;-5;-22;DTE;5
402152;-2;-159,49;DTE;5
402221;-1;-43,84;DTM;5
402221;-4;-175,38;DTM;5
402221;-1;-43,85;DTE;5
402242;-2;-5.372,05;DIT;5
402242;-10;-26.860,25;DIT;5
402287;-120;-1.306,87;DTM;5
402296;-3;-37,58;DTM;5
402296;-3;-37,58;DTE;5
402296;-2;-25,06;DTM;5
402307;-3;-220,93;DTE;5
402307;-8;-589,13;DTM;5
402307;-16;-1.178,27;DTM;5
402307;-20;-1.472,84;DTM;5
402307;-20;-1.472,84;DIT;5
402312;-1;-14,57;DTM;5
402312;-11;-160,26;DTM;5
402312;-10;-145,69;DTE;5
402312;-9;-131,12;DTE;5
402312;-1;-14,57;DTE;5
402312;-4;-58,28;DTE;5
402324;-2;-10,88;DTE;5
402324;-2;-10,88;DTM;5
402397;-120;-3.475,04;DTM;5
402401;-12;-333,64;DTM;5
402425;-3;-16.497,31;DIT;5
402433;-1;-156,07;DTE;5
402433;-3;-468,2;DTM;5
402433;-3;-468,2;DTE;5
402587;-2;-59,38;DTE;5
402587;-1;-29,69;DTE;5
402660;-1;-5,84;DTE;5
402741;-3;-25,47;DTM;5
402741;-3;-25,47;DTM;5
402847;-1;-1.091,09;DTM;5
403121;-1;-9,93;DTM;5
403121;-1;-9,93;DTE;5
403121;-2;-19,87;DTE;5
403499;-6;-1,11;DTE;5
403592;-3.700;-17.641,17;DTM;5
403602;-18;-12,44;DTE;5
403804;-3;-20,52;DTE;5
403804;-5;-34,21;DTE;5
404071;-9;-1.477,85;DTM;5
404084;-2;-45,84;DTE;5
404084;-78;-1.787,68;DTE;5
404719;-2;-45,37;DTE;5
404719;-1;-22,68;DTE;5
404732;-6;-541,23;DTM;5
408994;-12;-306,12;DTM;5
408995;-3;-78,94;DTM;5
800033;-10;-60,32;DTM;5
800033;-15;-90,47;DTM;5
800515;-6;-225;DTM;5
800654;-3;-454,94;DTM;5
800654;-1;-151,65;DTM;5
800654;-30;-4.549,39;DIT;5
800794;-6;-30,35;DTM;5
800959;-20;-2.184,52;DIT;5
800981;-40;-195,25;DTM;5
800981;-2;-9,76;DTM;5
801087;-6;-72,93;DTM;5
801135;-5;-57,09;DTM;5
801391;-5;-72,24;DTM;5
801400;-30;-2.887,85;DIT;5
120065;-3;-58,71;DTM;5
120065;-25;-489,21;DTM;5
120100;-24;-357,6;DTM;5
120141;-1;-158,87;DRA;5
120334;-1;-159,09;DRA;5
120452;-6;-15,3;DTM;5
120452;-48;-122,4;DTM;5
400072;-2;-8.789,13;DIT;5
400072;-5;-21.972,83;DIT;5
400073;-2;-26.443,31;DIT;5
400111;-20;-92,98;DIT;5
400140;-40;-323,96;DIT;5
400142;-20;-1.416,62;DIT;5
400192;-50;-725,36;DIT;5
400292;-3;-1.225,92;DIT;5
400292;-3;-1.225,92;DIT;5
400375;-20;-144,18;DIT;5
400474;-1.200;-33.399,94;DIT;5
400481;-500;-3.162,85;DIT;5
400594;-21;-1.998,82;DIT;5
400594;-20;-1.903,63;DIT;5
400594;-50;-4.759,08;DIT;5
400708;-100;-633,98;DIT;5
400827;-600;-1.719,86;DIT;5
400930;-100;-273,17;DIT;5
400930;-50;-136,58;DIT;5
400930;-313;-855,02;DIT;5
400968;-5;-9.769,18;DIT;5
400968;-15;-29.307,54;DIT;5
400974;-100;-245,1;DIT;5
401116;-12;-438,55;DTM;5
401117;-25;-307,24;DIT;5
401117;-30;-368,68;DIT;5
401131;-250;-3.257,65;DIT;5
401131;-6;-78,18;DIT;5
401239;-50;-1.192,29;DIT;5
401318;-5;-11.792,65;DIT;5
401324;-1;-11.197,62;DIT;5
401360;-5;-8.276,57;DIT;5
401435;-60;-258,97;DIT;5
401620;-50;-145,49;DIT;5
401632;-40;-88,4;DPM;5
401655;-300;-3.703,44;DPC;5
401685;-3;-1.232,62;DIT;5
401685;-3;-1.232,62;DIT;5
401686;-40;-476,18;DIT;5
401711;-30;-719,07;DIT;5
401857;-50;-16.338,46;DIT;5
401898;-1;-45.998,77;DTM;5
401927;-20;-403,44;DIT;5
401927;-50;-1.008,59;DIT;5
401959;-2;-371,54;DTM;5
401959;-50;-9.288,47;DIT;5
401959;-2;-371,54;DTM;5
401959;-2;-371,54;DTM;5
401959;-3;-557,31;DTM;5
401959;-1;-185,77;DTM;5
401992;-3;-1.225,92;DIT;5
401992;-3;-1.225,92;DIT;5
402081;-50;-4.868,22;DIT;5
402105;-4;-196,75;DIT;5
402242;-10;-26.860,25;DIT;5
402242;-2;-5.372,05;DIT;5
402242;-10;-26.860,25;DIT;5
402242;-10;-26.860,25;DIT;5
402242;-8;-21.488,20;DIT;5
402242;-10;-26.860,25;DIT;5
402269;-500;-81.367,17;DTM;5
402287;-20;-217,81;DIT;5
402287;-300;-3.267,17;DPC;5
402307;-400;-29.456,73;DPC;5
402312;-30;-437,06;DIT;5
402359;-50;-310,33;DIT;5
402433;-20;-3.121,32;DIT;5
402675;-1;-342,19;DIT;5
402675;-1;-342,19;DIT;5
402675;-20;-6.843,72;DPC;5
402675;-1;-342,19;DIT;5
402675;-1;-342,19;DIT;5
402675;-1;-342,19;DIT;5
403337;-1;-1.034,41;DIT;5
403390;-400;-3.462,51;DPC;5
403499;-7.000;-1.289,26;DPC;5
403572;-1.000;-3.750,27;DPC;5
403594;-600;-6.024,76;DPC;5
403602;-11.000;-7.604,76;DPC;5
403642;-400;-6.107,93;DPM;5
403642;-37;-564,98;DPM;5
403642;-22.231;-339.463,60;DPC;5
403656;-450;-11.361,25;DPM;5
404009;-500;-2.952,57;DPM;5
404009;-10.271;-60.651,72;DPC;5
405382;-32;-60.910,81;DPC;5
405382;-1;-1.903,46;DIT;5
405382;-1;-1.903,46;DIT;5
405382;-1;-1.903,46;DIT;5
405382;-1;-1.903,46;DIT;5
405382;-1;-1.903,46;DIT;5
410122;-5;-71.244,36;DIT;5
800026;-20;-23,94;DIT;5
800026;-20;-23,94;DIT;5
800026;-20;-23,94;DIT;5
800026;-5;-5,99;DIT;5
800654;-1;-151,65;DIT;5
800794;-31;-156,82;DIT;5
800852;-30;-601,7;DPC;5
800872;-2;-100,1;DIT;5
800959;-50;-5.461,29;DIT;5
801010;-100;-584,53;DIT;5
801064;-150;-402,05;DIT;5
801178;-6;-82,5;DIT;5
801374;-14;-33,46;DIT;5
801375;-100;-574,61;DIT;5
801391;-50;-722,35;DIT;5
801400;-3;-288,78;DIT;5
801834;-100;-583,18;DIT;5
120050;-2;-212,95;DAG;5
120107;-1;-106,48;DAG;5
120110;-3;-319,43;DAG;5
120136;-1;-106,92;DAG;5
120141;-6;-953,22;DAG;5
120182;-1;-158,2;DAG;5
120255;-1;-106,47;DAG;5
120334;-3;-477,25;DAG;5
120452;-36;-91,8;DTM;5
120452;-24;-61,2;DAG;5
400011;-2;-209,5;DTM;5
400011;-2;-209,5;DTM;5
400072;-1;-4.394,57;DTE;5
400072;-10;-43.945,66;DIT;5
400072;-3;-13.183,70;DIT;5
400072;-10;-43.945,66;DIT;5
400072;-5;-21.972,83;DIT;5
400072;-5;-21.972,83;DIT;5
400073;-5;-66.108,28;DIT;5
400073;-3;-39.664,97;DIT;5
400073;-1;-13.221,66;DIT;5
400140;-3;-24,3;DTM;5
400140;-1;-8,1;DTM;5
400140;-2;-16,2;DTM;5
400140;-8;-64,79;DTE;5
400142;-3;-212,49;DTE;5
400142;-3;-212,49;DTM;5
400142;-3;-212,49;DTM;5
400142;-3;-212,49;DTE;5
400193;-3;-88,95;DTE;5
400193;-3;-88,95;DTE;5
400288;-1;-13.909,59;DIT;5
400366;-6;-69,71;DTM;5
400366;-8;-92,95;DTM;5
400434;-10;-281,99;DIT;5
400506;-3;-29,49;DTM;5
400506;-3;-29,49;DTM;5
400506;-3;-29,49;DTM;5
400665;-3;-71,05;DTE;5
400665;-3;-71,05;DTE;5
400673;-16;-22,18;DTM;5
400673;-3;-4,16;DTM;5
400673;-16;-22,18;DTM;5
400790;-3;-63,13;DIT;5
400790;-2;-42,09;DTM;5
400790;-8;-168,35;DTM;5
400790;-8;-168,35;DTM;5
400805;-3;-16,72;DTM;5
400805;-3;-16,72;DTM;5
400827;-14;-40,13;DTE;5
400827;-20;-57,33;DTE;5
400828;-50;-1.739,63;DIT;5
400906;-4;-396,35;DTM;5
400906;-3;-297,26;DIT;5
400906;-4;-396,35;DTM;5
400906;-1;-99,09;DTM;5
400930;-4;-10,93;DTM;5
400930;-4;-10,93;DTM;5
400930;-6;-16,39;DTE;5
400930;-4;-10,93;DTE;5
400942;-2;-9,36;DTE;5
400974;-260;-637,26;DIT;5
400974;-9;-22,06;DTM;5
400974;-9;-22,06;DTM;5
400974;-6;-14,71;DTE;5
400974;-6;-14,71;DTE;5
401116;-3;-109,64;DTE;5
401116;-100;-3.654,60;DIT;5
401116;-3;-109,64;DTE;5
401117;-4;-49,16;DTM;5
401117;-4;-49,16;DTM;5
401117;-276;-3.397,99;DIT;5
401117;-6;-73,74;DTE;5
401117;-4;-49,16;DTE;5
401131;-3;-39,09;DTM;5
401131;-3;-39,09;DTE;5
401131;-7;-91,21;DTE;5
401131;-100;-1.303,06;DIT;5
401131;-3;-39,09;DTM;5
401131;-3;-39,09;DTM;5
401193;-3;-21.400,83;DIT;5
401239;-3;-71,54;DTM;5
401239;-3;-71,54;DTM;5
401264;-3;-79,69;DTE;5
401264;-100;-2.656,22;DIT;5
401264;-333;-8.845,21;DIT;5
401318;-5;-11.792,65;DIT;5
401318;-5;-11.792,65;DIT;5
401318;-5;-11.792,65;DIT;5
401324;-1;-11.197,62;DIT;5
401324;-4;-44.790,47;DIT;5
401360;-5;-8.303,49;DIT;5
401375;-1;-185,95;DTE;5
401451;-3;-70,94;DTM;5
401451;-3;-70,94;DTM;5
401566;-4;-89,45;DTM;5
401566;-4;-89,45;DTM;5
401711;-30;-719,07;DIT;5
401711;-3;-71,91;DTE;5
401711;-93;-2.229,11;DIT;5
401857;-3;-980,31;DTE;5
401857;-3;-980,31;DTM;5
401857;-3;-980,31;DTE;5
401857;-3;-980,31;DTE;5
401857;-1;-326,77;DIT;5
401857;-3;-980,31;DTM;5
401857;-2;-653,54;DTM;5
401857;-3;-980,31;DTE;5
401857;-3;-980,31;DTE;5
401857;-3;-980,31;DTM;5
401857;-4;-1.307,08;DTE;5
401857;-1;-326,77;DTE;5
401857;-1;-326,77;DTE;5
401857;-42;-13.724,31;DIT;5
401870;-6;-6,1;DTE;5
401888;-3;-91,04;DTE;5
401927;-76;-1.533,06;DIT;5
401927;-3;-60,52;DTE;5
401927;-3;-60,52;DTE;5
401937;-1;-3,38;DTE;5
401937;-1;-3,38;DTE;5
401959;-50;-9.288,47;DIT;5
401959;-50;-9.288,48;DIT;5
401959;-50;-9.288,47;DIT;5
401959;-50;-9.288,48;DIT;5
401959;-50;-9.288,47;DIT;5
401959;-50;-9.288,47;DIT;5
401959;-100;-18.576,95;DIT;5
402041;-300;-292,72;DIT;5
402105;-12;-590,26;DTM;5
402105;-8;-393,51;DTM;5
402105;-12;-590,26;DTM;5
402106;-1;-76,92;DTE;5
402111;-3;-16,77;DTE;5
402127;-4;-17,6;DTM;5
402127;-4;-17,6;DTM;5
402132;-2;-20.030,94;DIT;5
402132;-4;-40.061,88;DIT;5
402152;-12;-956,94;DIT;5
402221;-2;-87,69;DTE;5
402242;-5;-13.430,13;DIT;5
402287;-3;-32,67;DTM;5
402287;-2;-21,78;DTM;5
402287;-1;-10,89;DTM;5
402296;-3;-37,58;DTE;5
402296;-3;-37,58;DTE;5
402307;-40;-2.945,67;DTM;5
402307;-50;-3.682,09;DTM;5
402307;-50;-3.682,09;DTM;5
402312;-2;-29,14;DTE;5
402312;-2;-29,14;DTE;5
402397;-192;-5.560,06;DIT;5
402397;-200;-5.791,73;DIT;5
402401;-3;-83,41;DTE;5
402433;-1;-156,07;DIT;5
402433;-3;-468,2;DTM;5
402433;-3;-468,2;DTM;5
402587;-1;-29,69;DTE;5
402587;-1;-29,69;DTE;5
402741;-3;-25,47;DTE;5
402847;-4;-4.364,37;DIT;5
403121;-1;-9,93;DTE;5
403121;-1;-9,93;DTE;5
403161;-50;-17.115,52;DIT;5
403161;-50;-17.115,52;DIT;5
403161;-50;-17.115,52;DIT;5
403182;-50;-10.661,23;DIT;5
404084;-2;-45,84;DTE;5
404084;-2;-45,84;DTE;5
404732;-4;-360,82;DTM;5
404741;-3;-206,61;DTE;5
408994;-3;-76,53;DTE;5
410122;-2;-28.497,74;DIT;5
800817;-3;-994,27;DTM;5
801064;-276;-739,78;DIT;5
803452;-30;-673,39;DTM;5
400072;-5;-21.972,83;DIT;5
400072;-6;-26.367,39;DIT;5
400073;-2;-26.443,31;DIT;5
400140;-2;-16,2;DTM;5
400140;-30;-242,97;DIT;5
400192;-50;-725,36;DIT;5
400192;-30;-435,22;DIT;5
400193;-2;-59,3;DIT;5
400193;-50;-1.482,51;DIT;5
400224;-8;-12.943,03;DIT;5
400224;-2;-3.235,76;DIT;5
400224;-3;-4.853,64;DTE;5
400288;-1;-13.909,59;DTM;5
400288;-1;-13.909,59;DTM;5
400359;-8;-162,2;DTM;5
400375;-10;-72,09;DIT;5
400434;-36;-1.015,17;DIT;5
400443;-500;-3.487,22;DIT;5
400443;-500;-3.487,22;DIT;5
400459;-15;-75,52;DTM;5
400459;-15;-75,52;DTM;5
400474;-275;-7.654,15;DIT;5
400487;-320;-17.534,96;DTM;5
400487;-300;-16.439,03;DTM;5
400487;-65;-3.561,79;DTM;5
400487;-500;-27.398,38;DIT;5
400496;-2;-64,85;DTM;5
400506;-3;-29,49;DIT;5
400512;-3;-44,61;DTM;5
400594;-3;-286,15;DTM;5
400594;-10;-953,82;DTM;5
400594;-10;-953,82;DTM;5
400594;-3;-286,15;DTM;5
400594;-30;-2.861,46;DIT;5
400665;-9;-213,15;DTM;5
400673;-20;-27,73;DTM;5
400708;-60;-380,39;DTE;5
400708;-9;-57,06;DTE;5
400708;-9;-57,06;DTE;5
400708;-63;-399,4;DTE;5
400708;-15;-95,1;DTM;5
400790;-8;-168,35;DIT;5
400790;-40;-841,77;DIT;5
400805;-200;-1.114,43;DIT;5
400805;-50;-278,61;DIT;5
400813;-6;-10,48;DTM;5
400813;-6;-10,48;DTM;5
400813;-30;-52,41;DTM;5
400821;-300;-4.135,32;DTM;5
400827;-30;-85,99;DIT;5
400827;-10;-28,66;DIT;5
400828;-6;-208,76;DTM;5
400828;-6;-208,76;DTM;5
400889;-10;-659,22;DIT;5
400906;-4;-396,35;DIT;5
400906;-30;-2.972,60;DIT;5
400930;-50;-136,58;DIT;5
400930;-4;-10,93;DTM;5
400930;-50;-136,58;DIT;5
400974;-50;-122,55;DIT;5
400974;-30;-73,53;DIT;5
401036;-38;-817,48;DTM;5
401116;-9;-328,91;DTM;5
401116;-100;-3.654,60;DIT;5
401116;-2;-73,09;DIT;5
401116;-50;-1.827,30;DIT;5
401116;-11;-402,01;DIT;5
401127;-2;-3.914,26;DIT;5
401127;-1;-1.957,13;DIT;5
401127;-13;-25.442,68;DIT;5
401131;-50;-651,53;DIT;5
401131;-16;-208,49;DIT;5
401131;-30;-390,92;DIT;5
401131;-2;-26,06;DTM;5
401131;-2;-26,06;DTM;5
401131;-10;-130,31;DTM;5
401213;-1;-69,55;DIT;5
401239;-3;-71,54;DTM;5
401264;-50;-1.328,11;DIT;5
401318;5;11.792,65;DIT;5
401318;-5;-11.792,65;DIT;5
401360;-5;-8.303,49;DIT;5
401360;-5;-8.303,49;DIT;5
401435;-50;-215,81;DIT;5
401435;-10;-43,16;DIT;5
401485;-1;-142,76;DTM;5
401505;-2;-195,69;DIT;5
401566;-2;-44,72;DTM;5
401566;-6;-134,17;DTM;5
401566;-57;-1.274,60;DIT;5
401686;-11;-130,95;DIT;5
401711;-30;-719,12;DIT;5
401753;-120;-859,3;DIT;5
401753;-10;-71,61;DIT;5
401753;-4;-28,64;DTM;5
401823;-60;-1.702,44;DIT;5
401823;-4;-113,5;DTE;5
401823;-4;-113,5;DTE;5
401827;-50;-82,66;DIT;5
401834;-50;-584,64;DIT;5
401834;-30;-350,78;DIT;5
401857;-15;-4.901,54;DIT;5
401857;-20;-6.535,38;DIT;5
401857;-20;-6.535,38;DIT;5
401857;-3;-980,31;DIT;5
401857;-10;-3.267,69;DIT;5
401931;-3;-11.929,04;DIT;5
401959;-50;-9.288,48;DIT;5
401959;-120;-22.292,34;DIT;5
401959;-30;-5.573,08;DIT;5
402041;-100;-97,57;DIT;5
402041;-60;-58,54;DIT;5
402106;-2;-153,85;DTM;5
402111;-50;-279,58;DIT;5
402111;-50;-279,58;DIT;5
402111;-50;-279,58;DIT;5
402111;-200;-1.118,30;DIT;5
402117;-10;-58,92;DIT;5
402127;-2;-8,8;DIT;5
402127;-14;-61,61;DTM;5
402152;-40;-3.189,80;DIT;5
402152;-6;-478,47;DTM;5
402152;-6;-478,47;DTM;5
402152;-50;-3.987,24;DIT;5
402152;-3;-239,23;DIT;5
402155;-30;-302,91;DIT;5
402191;-24;-32;DIT;5
402221;-2;-87,69;DTM;5
402221;-2;-87,69;DTM;5
402242;5;13.430,13;DIT;5
402265;-50;-290,09;DIT;5
402287;-2;-21,78;DTM;5
402296;-20;-250,55;DIT;5
402296;-9;-112,75;DTM;5
402296;-50;-626,38;DIT;5
402296;-1;-12,53;DIT;5
402296;-50;-626,38;DIT;5
402307;-12;-883,7;DTM;5
402312;-11;-160,26;DTM;5
402312;-50;-728,44;DIT;5
402318;-500;-23.545,68;DIT;5
402401;-8;-222,43;DTM;5
402433;-30;-4.681,98;DIT;5
402433;-15;-2.340,99;DIT;5
402433;-20;-3.121,32;DIT;5
402433;-1;-156,07;DIT;5
402443;-1;-105,18;DIT;5
402490;-2;-661,72;DTM;5
402587;-30;-890,71;DIT;5
402592;-100;-12.200,00;DPM;5
402592;-300;-36.600,00;DPM;5
402592;-30;-3.660,00;DIT;5
402624;-1;-2.320,65;DIT;5
402650;-2;-2.908,07;DIT;5
402660;-100;-584,47;DIT;5
402701;-3;-1.050,57;DTM;5
402701;-3;-1.050,57;DTM;5
402733;-200;-1.171,79;DIT;5
402733;-1;-5,86;DIT;5
402824;-80;-4.645,20;DIT;5
402824;-50;-2.903,25;DIT;5
402875;-1;-94,38;DIT;5
403121;-15;-149;DIT;5
403121;-2;-19,87;DTM;5
403182;-12;-2.558,70;DIT;5
403337;-80;-82.752,60;DPM;5
404071;-3;-492,62;DTM;5
404084;-25;-572,97;DIT;5
404084;-11;-252,11;DTM;5
404114;-1;-587,02;DIT;5
404539;-50;-809,27;DIT;5
404719;-3;-76,63;DTM;5
404732;-3;-270,62;DTM;5
408994;-6;-153,06;DTM;5
408994;-8;-204,08;DTM;5
410122;-3;-42.746,61;DIT;5
410122;-3;-42.746,61;DIT;5
800033;-20;-120,63;DTM;5
800033;-7;-42,22;DTM;5
800033;-30;-180,95;DTM;5
800033;-20;-120,63;DTM;5
800033;-13;-78,41;DTM;5
800033;-13;-78,41;DTM;5
800033;-15;-90,47;DTM;5
800054;-60;-1.141,80;DIT;5
800158;-4;-6,96;DTM;5
800223;-10;-12,99;DTM;5
800223;-12;-15,58;DTM;5
800274;-3;-35,55;DTM;5
800294;-3;-25,22;DTM;5
800337;-9;-602,4;DTM;5
800337;-9;-602,4;DTM;5
800337;-9;-602,4;DTM;5
800364;-2;-32,15;DTM;5
800445;-6;-38,69;DTM;5
800654;-3;-454,94;DTM;5
800654;-6;-909,88;DTM;5
800668;-20;-56,82;DIT;5
800763;-6;-52,05;DTM;5
800817;-3;-994,27;DTM;5
800817;-3;-994,27;DTM;5
800817;-6;-1.988,53;DTM;5
800817;-3;-994,27;DTM;5
800822;-6;-137,61;DTM;5
800894;-100;-612,77;DIT;5
800894;-3;-18,38;DTM;5
800894;-6;-36,77;DTM;5
800917;-100;-320,95;DIT;5
800922;-3;-67,08;DTM;5
800959;-10;-1.092,26;DIT;5
800959;-15;-1.638,39;DIT;5
800959;-50;-5.461,29;DIT;5
800959;-25;-2.730,65;DIT;5
800981;-15;-73,22;DTM;5
800981;-15;-73,22;DTM;5
800982;-3;-87,78;DTM;5
801010;-150;-876,79;DIT;5
801064;-4;-10,72;DTM;5
801064;-4;-10,72;DTM;5
801186;-3;-47,22;DTM;5
801215;-5;-50,16;DTM;5
801220;-50;-319,33;DIT;5
801233;-50;-294,26;DIT;5
801272;-33;-134,47;DIT;5
801313;-3;-81,36;DTM;5
801352;-50;-293,98;DIT;5
801375;-100;-574,61;DIT;5
801400;-12;-1.155,14;DIT;5
801400;-60;-5.775,69;DIT;5
801826;-50;-288,1;DIT;5
801826;-50;-288,1;DIT;5
801826;-50;-288,1;DIT;5
400140;-4;-32,4;DTM;5
400140;-12;-97,19;DTM;5
400224;-8;-12.943,03;DIT;5
400224;8;12.943,03;DIT;5
400224;-2;-3.235,76;DTM;5
400224;-1;-1.617,88;DTM;5
400224;-1;-1.617,88;DTM;5
400588;-1;-57,14;DTM;5
400594;-1;-95,38;DTM;5
400594;-3;-286,15;DTM;5
400594;-7;-667,68;DTM;5
400594;-10;-953,82;DTE;5
400594;-50;-4.769,11;DIT;5
400708;-9;-57,06;DTE;5
400790;-2;-42,09;DTM;5
400805;-150;-835,82;DIT;5
400827;-32;-91,73;DTE;5
400851;-3;-67,63;DTM;5
400906;-1;-99,09;DTM;5
400930;-100;-273,17;DIT;5
400930;-20;-54,63;DIT;5
400930;-2;-5,46;DTM;5
400930;-50;-136,58;DIT;5
400930;-6;-16,39;DTM;5
400974;-50;-122,5;DIT;5
401036;-180;-3.872,28;DTE;5
401117;-5;-63,41;DTM;5
401117;-4;-50,73;DTE;5
401117;-8;-101,46;DTM;5
401117;-4;-50,73;DTM;5
401117;-12;-152,18;DTM;5
401117;-6;-76,09;DTM;5
401127;-1;-1.957,13;DTM;5
401127;-13;-25.442,68;DIT;5
401127;13;25.442,68;DIT;5
401131;-6;-78,18;DTM;5
401131;-21;-273,64;DTE;5
401239;-30;-715,37;DIT;5
401252;-1;-3.528,12;DTM;5
401252;-2;-7.056,23;DTM;5
401349;-2;-7.223,85;DTE;5
401349;-2;-7.223,85;DTE;5
401485;-1;-142,76;DTE;5
401566;-1;-22,36;DTM;5
401632;-2.000;-4.420,23;DIT;5
401655;-30;-370,34;DIT;5
401711;-3;-71,77;DTM;5
401711;-3;-71,91;DTE;5
401711;-2;-47,85;DTM;5
401711;-4;-95,7;DTM;5
401711;-6;-143,54;DTM;5
401711;-9;-215,32;DTM;5
401711;-3;-71,77;DTM;5
401711;-3;-71,77;DTM;5
401711;-5;-119,62;DTM;5
401711;-3;-71,77;DTM;5
401711;-3;-71,77;DTM;5
401791;-2.000;-8.886,49;DIT;5
